ID,Area,Industry,Industry Code,Occupation,SOC Occupation Code,Wage Type,Year,Measure Names,State Name,Year,Measure Values
699864276,Michigan,"Total, All Industries",000000,"Education Administrators, Postsecondary",Nov-33,Hourly wage,2025,Median Wage,Michigan,2025,52.16
699864276,Michigan,"Total, All Industries",000000,"Education Administrators, Postsecondary",Nov-33,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,38.76
699864276,Michigan,"Total, All Industries",000000,"Education Administrators, Postsecondary",Nov-33,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,30.01
699864276,Michigan,"Total, All Industries",000000,"Education Administrators, Postsecondary",Nov-33,Hourly wage,2025,Entry Level Wage,Michigan,2025,33.68
699864276,Michigan,"Total, All Industries",000000,"Education Administrators, Postsecondary",Nov-33,Hourly wage,2025,Mean Wage,Michigan,2025,64.37
699864276,Michigan,"Total, All Industries",000000,"Education Administrators, Postsecondary",Nov-33,Hourly wage,2025,Total Employment,Michigan,2025,5110
699864278,Michigan,"Total, All Industries",000000,"Education Administrators, All Other",Nov-39,Hourly wage,2025,ExperienceWage,Michigan,2025,50.88
699864278,Michigan,"Total, All Industries",000000,"Education Administrators, All Other",Nov-39,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,65.92
699864278,Michigan,"Total, All Industries",000000,"Education Administrators, All Other",Nov-39,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,53.41
699864278,Michigan,"Total, All Industries",000000,"Education Administrators, All Other",Nov-39,Hourly wage,2025,Median Wage,Michigan,2025,38.56
699864278,Michigan,"Total, All Industries",000000,"Education Administrators, All Other",Nov-39,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,29.28
699864278,Michigan,"Total, All Industries",000000,"Education Administrators, All Other",Nov-39,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,22.24
699864278,Michigan,"Total, All Industries",000000,"Education Administrators, All Other",Nov-39,Hourly wage,2025,Entry Level Wage,Michigan,2025,25.41
699864278,Michigan,"Total, All Industries",000000,"Education Administrators, All Other",Nov-39,Hourly wage,2025,Mean Wage,Michigan,2025,42.48
699864278,Michigan,"Total, All Industries",000000,"Education Administrators, All Other",Nov-39,Hourly wage,2025,Total Employment,Michigan,2025,1160
699864280,Michigan,"Total, All Industries",000000,Architectural and Engineering Managers,Nov-41,Hourly wage,2025,ExperienceWage,Michigan,2025,91.22
699864280,Michigan,"Total, All Industries",000000,Architectural and Engineering Managers,Nov-41,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,104.83
699864280,Michigan,"Total, All Industries",000000,Architectural and Engineering Managers,Nov-41,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,90.68
699864280,Michigan,"Total, All Industries",000000,Architectural and Engineering Managers,Nov-41,Hourly wage,2025,Median Wage,Michigan,2025,80.25
699864280,Michigan,"Total, All Industries",000000,Architectural and Engineering Managers,Nov-41,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,65
699864280,Michigan,"Total, All Industries",000000,Architectural and Engineering Managers,Nov-41,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,56.49
699864280,Michigan,"Total, All Industries",000000,Architectural and Engineering Managers,Nov-41,Hourly wage,2025,Entry Level Wage,Michigan,2025,59.06
699864280,Michigan,"Total, All Industries",000000,Architectural and Engineering Managers,Nov-41,Hourly wage,2025,Mean Wage,Michigan,2025,80.61
699864280,Michigan,"Total, All Industries",000000,Architectural and Engineering Managers,Nov-41,Hourly wage,2025,Total Employment,Michigan,2025,14820
699864282,Michigan,"Total, All Industries",000000,Food Service Managers,Nov-51,Hourly wage,2025,ExperienceWage,Michigan,2025,36.26
699864282,Michigan,"Total, All Industries",000000,Food Service Managers,Nov-51,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,44.8
699864282,Michigan,"Total, All Industries",000000,Food Service Managers,Nov-51,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,36.41
699864282,Michigan,"Total, All Industries",000000,Food Service Managers,Nov-51,Hourly wage,2025,Median Wage,Michigan,2025,29.23
699864282,Michigan,"Total, All Industries",000000,Food Service Managers,Nov-51,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,24.74
699864282,Michigan,"Total, All Industries",000000,Food Service Managers,Nov-51,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,20
699864282,Michigan,"Total, All Industries",000000,Food Service Managers,Nov-51,Hourly wage,2025,Entry Level Wage,Michigan,2025,21.73
699864282,Michigan,"Total, All Industries",000000,Food Service Managers,Nov-51,Hourly wage,2025,Mean Wage,Michigan,2025,31.46
699864282,Michigan,"Total, All Industries",000000,Food Service Managers,Nov-51,Hourly wage,2025,Total Employment,Michigan,2025,9240
699864284,Michigan,"Total, All Industries",000000,Gambling Managers,Nov-71,Hourly wage,2025,ExperienceWage,Michigan,2025,59.29
699864284,Michigan,"Total, All Industries",000000,Gambling Managers,Nov-71,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,75.24
699864284,Michigan,"Total, All Industries",000000,Gambling Managers,Nov-71,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,59.9
699864284,Michigan,"Total, All Industries",000000,Gambling Managers,Nov-71,Hourly wage,2025,Median Wage,Michigan,2025,48.97
699864284,Michigan,"Total, All Industries",000000,Gambling Managers,Nov-71,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,38.4
699864284,Michigan,"Total, All Industries",000000,Gambling Managers,Nov-71,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,31.02
699864284,Michigan,"Total, All Industries",000000,Gambling Managers,Nov-71,Hourly wage,2025,Entry Level Wage,Michigan,2025,34.15
699864284,Michigan,"Total, All Industries",000000,Gambling Managers,Nov-71,Hourly wage,2025,Mean Wage,Michigan,2025,50.99
699864284,Michigan,"Total, All Industries",000000,Gambling Managers,Nov-71,Hourly wage,2025,Total Employment,Michigan,2025,190
699864286,Michigan,"Total, All Industries",000000,"Entertainment and Recreation Managers, Except Gambling",Nov-72,Hourly wage,2025,ExperienceWage,Michigan,2025,43.08
699864286,Michigan,"Total, All Industries",000000,"Entertainment and Recreation Managers, Except Gambling",Nov-72,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,53.59
699864286,Michigan,"Total, All Industries",000000,"Entertainment and Recreation Managers, Except Gambling",Nov-72,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,41.82
699864286,Michigan,"Total, All Industries",000000,"Entertainment and Recreation Managers, Except Gambling",Nov-72,Hourly wage,2025,Median Wage,Michigan,2025,31.68
699864286,Michigan,"Total, All Industries",000000,"Entertainment and Recreation Managers, Except Gambling",Nov-72,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,24.71
699864286,Michigan,"Total, All Industries",000000,"Entertainment and Recreation Managers, Except Gambling",Nov-72,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,19.7
699864286,Michigan,"Total, All Industries",000000,"Entertainment and Recreation Managers, Except Gambling",Nov-72,Hourly wage,2025,Entry Level Wage,Michigan,2025,21
699864286,Michigan,"Total, All Industries",000000,"Entertainment and Recreation Managers, Except Gambling",Nov-72,Hourly wage,2025,Mean Wage,Michigan,2025,35.8
699864286,Michigan,"Total, All Industries",000000,"Entertainment and Recreation Managers, Except Gambling",Nov-72,Hourly wage,2025,Total Employment,Michigan,2025,1670
699864288,Michigan,"Total, All Industries",000000,Medical and Health Services Managers,Nov-11,Hourly wage,2025,ExperienceWage,Michigan,2025,73.86
699864288,Michigan,"Total, All Industries",000000,Medical and Health Services Managers,Nov-11,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,92.52
699864288,Michigan,"Total, All Industries",000000,Medical and Health Services Managers,Nov-11,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,67.05
699864288,Michigan,"Total, All Industries",000000,Medical and Health Services Managers,Nov-11,Hourly wage,2025,Median Wage,Michigan,2025,51.72
699864288,Michigan,"Total, All Industries",000000,Medical and Health Services Managers,Nov-11,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,40.43
699864288,Michigan,"Total, All Industries",000000,Medical and Health Services Managers,Nov-11,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,31.8
699864288,Michigan,"Total, All Industries",000000,Medical and Health Services Managers,Nov-11,Hourly wage,2025,Entry Level Wage,Michigan,2025,35.69
699864288,Michigan,"Total, All Industries",000000,Medical and Health Services Managers,Nov-11,Hourly wage,2025,Mean Wage,Michigan,2025,61.26
699864288,Michigan,"Total, All Industries",000000,Medical and Health Services Managers,Nov-11,Hourly wage,2025,Total Employment,Michigan,2025,16060
699864290,Michigan,"Total, All Industries",000000,Natural Sciences Managers,Nov-21,Hourly wage,2025,ExperienceWage,Michigan,2025,82.32
699864290,Michigan,"Total, All Industries",000000,Natural Sciences Managers,Nov-21,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,106.75
699864290,Michigan,"Total, All Industries",000000,Natural Sciences Managers,Nov-21,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,81.39
699864290,Michigan,"Total, All Industries",000000,Natural Sciences Managers,Nov-21,Hourly wage,2025,Median Wage,Michigan,2025,62.06
699864290,Michigan,"Total, All Industries",000000,Natural Sciences Managers,Nov-21,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,47.26
699864290,Michigan,"Total, All Industries",000000,Natural Sciences Managers,Nov-21,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,32.88
699864290,Michigan,"Total, All Industries",000000,Natural Sciences Managers,Nov-21,Hourly wage,2025,Entry Level Wage,Michigan,2025,38.85
699864290,Michigan,"Total, All Industries",000000,Natural Sciences Managers,Nov-21,Hourly wage,2025,Mean Wage,Michigan,2025,67.97
699864290,Michigan,"Total, All Industries",000000,Natural Sciences Managers,Nov-21,Hourly wage,2025,Total Employment,Michigan,2025,2220
699864292,Michigan,"Total, All Industries",000000,Postmasters and Mail Superintendents,Nov-31,Hourly wage,2025,ExperienceWage,Michigan,2025,50.45
699864292,Michigan,"Total, All Industries",000000,Postmasters and Mail Superintendents,Nov-31,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,53.72
699864292,Michigan,"Total, All Industries",000000,Postmasters and Mail Superintendents,Nov-31,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,50.11
699864292,Michigan,"Total, All Industries",000000,Postmasters and Mail Superintendents,Nov-31,Hourly wage,2025,Median Wage,Michigan,2025,47.02
699864292,Michigan,"Total, All Industries",000000,Postmasters and Mail Superintendents,Nov-31,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,44.85
699864292,Michigan,"Total, All Industries",000000,Postmasters and Mail Superintendents,Nov-31,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,43.09
699864292,Michigan,"Total, All Industries",000000,Postmasters and Mail Superintendents,Nov-31,Hourly wage,2025,Entry Level Wage,Michigan,2025,42.8
699864292,Michigan,"Total, All Industries",000000,Postmasters and Mail Superintendents,Nov-31,Hourly wage,2025,Mean Wage,Michigan,2025,47.92
699864292,Michigan,"Total, All Industries",000000,Postmasters and Mail Superintendents,Nov-31,Hourly wage,2025,Total Employment,Michigan,2025,450
699864294,Michigan,"Total, All Industries",000000,"Property, Real Estate, and Community Association Managers",Nov-41,Hourly wage,2025,ExperienceWage,Michigan,2025,41.8
699864294,Michigan,"Total, All Industries",000000,"Property, Real Estate, and Community Association Managers",Nov-41,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,56.34
699864294,Michigan,"Total, All Industries",000000,"Property, Real Estate, and Community Association Managers",Nov-41,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,37.91
699864294,Michigan,"Total, All Industries",000000,"Property, Real Estate, and Community Association Managers",Nov-41,Hourly wage,2025,Median Wage,Michigan,2025,29.02
699864294,Michigan,"Total, All Industries",000000,"Property, Real Estate, and Community Association Managers",Nov-41,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,23.94
699864294,Michigan,"Total, All Industries",000000,"Property, Real Estate, and Community Association Managers",Nov-41,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,17.77
699864294,Michigan,"Total, All Industries",000000,"Property, Real Estate, and Community Association Managers",Nov-41,Hourly wage,2025,Entry Level Wage,Michigan,2025,20.34
699864294,Michigan,"Total, All Industries",000000,"Property, Real Estate, and Community Association Managers",Nov-41,Hourly wage,2025,Mean Wage,Michigan,2025,34.71
699864294,Michigan,"Total, All Industries",000000,"Property, Real Estate, and Community Association Managers",Nov-41,Hourly wage,2025,Total Employment,Michigan,2025,5840
699864296,Michigan,"Total, All Industries",000000,Social and Community Service Managers,Nov-51,Hourly wage,2025,ExperienceWage,Michigan,2025,49.45
699864296,Michigan,"Total, All Industries",000000,Social and Community Service Managers,Nov-51,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,61.5
699864296,Michigan,"Total, All Industries",000000,Social and Community Service Managers,Nov-51,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,49.08
699864296,Michigan,"Total, All Industries",000000,Social and Community Service Managers,Nov-51,Hourly wage,2025,Median Wage,Michigan,2025,41.11
699864296,Michigan,"Total, All Industries",000000,Social and Community Service Managers,Nov-51,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,30.86
699864296,Michigan,"Total, All Industries",000000,Social and Community Service Managers,Nov-51,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,25.53
699864296,Michigan,"Total, All Industries",000000,Social and Community Service Managers,Nov-51,Hourly wage,2025,Entry Level Wage,Michigan,2025,27.67
699864296,Michigan,"Total, All Industries",000000,Social and Community Service Managers,Nov-51,Hourly wage,2025,Mean Wage,Michigan,2025,42.26
699864296,Michigan,"Total, All Industries",000000,Social and Community Service Managers,Nov-51,Hourly wage,2025,Total Employment,Michigan,2025,6320
699864298,Michigan,"Total, All Industries",000000,Emergency Management Directors,Nov-61,Hourly wage,2025,ExperienceWage,Michigan,2025,53.06
699864298,Michigan,"Total, All Industries",000000,Emergency Management Directors,Nov-61,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,65.29
699864298,Michigan,"Total, All Industries",000000,Emergency Management Directors,Nov-61,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,54.04
699864298,Michigan,"Total, All Industries",000000,Emergency Management Directors,Nov-61,Hourly wage,2025,Median Wage,Michigan,2025,42.25
699864298,Michigan,"Total, All Industries",000000,Emergency Management Directors,Nov-61,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,32.86
699864298,Michigan,"Total, All Industries",000000,Emergency Management Directors,Nov-61,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,27.71
699864298,Michigan,"Total, All Industries",000000,Emergency Management Directors,Nov-61,Hourly wage,2025,Entry Level Wage,Michigan,2025,28.86
699864298,Michigan,"Total, All Industries",000000,Emergency Management Directors,Nov-61,Hourly wage,2025,Mean Wage,Michigan,2025,45.07
699864298,Michigan,"Total, All Industries",000000,Emergency Management Directors,Nov-61,Hourly wage,2025,Total Employment,Michigan,2025,220
699864300,Michigan,"Total, All Industries",000000,Funeral Home Managers,Nov-71,Hourly wage,2025,ExperienceWage,Michigan,2025,55.97
699864300,Michigan,"Total, All Industries",000000,Funeral Home Managers,Nov-71,Hourly wage,2025,Wage at 90 Percentile,Michigan,2025,77.2
699864300,Michigan,"Total, All Industries",000000,Funeral Home Managers,Nov-71,Hourly wage,2025,Wage at 75 Percentile,Michigan,2025,58.01
699864300,Michigan,"Total, All Industries",000000,Funeral Home Managers,Nov-71,Hourly wage,2025,Median Wage,Michigan,2025,37.09
699864300,Michigan,"Total, All Industries",000000,Funeral Home Managers,Nov-71,Hourly wage,2025,Wage at 25 Percentile,Michigan,2025,35.22
699864300,Michigan,"Total, All Industries",000000,Funeral Home Managers,Nov-71,Hourly wage,2025,Wage at 10 Percentile,Michigan,2025,30.05
